Time (s),RMS EMG Relaxed
0.1972848911026467,0.0854319446400745
0.1977732200410196,0.0781109440467485
0.1982615489793925,0.0677653523017504
0.1987498779177654,0.0602698430899751
0.1992382068561383,0.0539260710275842
0.1997265357945112,0.0464057724437976
0.200214864732884,0.0340849559042066
0.2007031936712569,0.0159625619198072
0.2011915226096298,0.0015283265299453
0.2016798515480027,0.0165345648082311
0.2021681804863756,0.0327494409849293
0.2026565094247485,0.0496446774446924
0.2031448383631214,0.0619954460774884
0.2036331673014942,0.0692663883312814
0.2041214962398671,0.0755419042218822
0.20460982517824,0.0784406659702634
0.2050981541166129,0.0759131011395887
0.2055864830549858,0.0741573520417754
0.2060748119933587,0.0745098901606657
0.2065631409317316,0.0710906631297575
0.2070514698701045,0.0646271008074203
0.2075397988084774,0.0563495493513904
0.2080281277468502,0.0420854305721495
0.2085164566852231,0.0262060818804346
0.209004785623596,0.0136240709429655
0.2094931145619689,0.0004236972035336
0.2099814435003418,0.0180574349770929
0.2104697724387147,0.0348274913100633
0.2109581013770876,0.0450922373362247
0.2114464303154604,0.0504347401962462
0.2119347592538333,0.0581323486767706
0.2124230881922062,0.0687186318226487
0.2129114171305791,0.0754820975114275
0.213399746068952,0.0745774292169866
0.2138880750073249,0.0717302385580931
0.2143764039456978,0.0722724574910174
0.2148647328840707,0.0722081147516466
0.2153530618224436,0.0668617490425654
0.2158413907608165,0.0564971412289385
0.2163297196991893,0.0450537368546237
0.2168180486375622,0.033198152211464
0.2173063775759351,0.0172409940574123
0.217794706514308,1.049112149706247e-05
0.2182830354526809,0.0142275128912484
0.2187713643910538,0.0281360441025222
0.2192596933294266,0.0439120362717698
0.2197480222677995,0.0578957854749144
0.2202363512061724,0.0663929672326103
0.2207246801445453,0.0715996352977791
0.2212130090829182,0.0743378811041387
0.2217013380212911,0.0726519246913938
0.222189666959664,0.0708500765754416
0.2226779958980369,0.0715670256349541
0.2231663248364098,0.0692328886611588
0.2236546537747827,0.0604355434661819
0.2241429827131555,0.0505170316652002
0.2246313116515284,0.0438777607325087
0.2251196405899013,0.0348018476680764
0.2256079695282742,0.0211311477877428
0.2260962984666471,0.0053768000788703
0.22658462740502,0.0140973197085206
0.2270729563433929,0.0304619998494789
0.2275612852817658,0.0377498622099861
0.2280496142201386,0.0428794541730726
0.2285379431585115,0.0509860249512102
0.2290262720968844,0.0620214483773456
0.2295146010352573,0.0699214762132142
0.2300029299736302,0.0713317856096674
0.2304912589120031,0.0763743908982456
0.230979587850376,0.0832105973150147
0.2314679167887489,0.0774056190403432
0.2319562457271217,0.0631652556977516
0.2324445746654946,0.0525828375617898
0.2329329036038675,0.0452701733031988
0.2334212325422404,0.0350672933247222
0.2339095614806133,0.0221320708677681
0.2343978904189862,0.0109400299360976
0.2348862193573591,0.0018024861852981
0.235374548295732,0.02225986316764
0.2358628772341049,0.0464493745902738
0.2363512061724778,0.0604348747542231
0.2368395351108506,0.0603879154867648
0.2373278640492235,0.0627272558264215
0.2378161929875964,0.0743127136249153
0.2383045219259693,0.0830115080404148
0.2387928508643422,0.084548536967358
0.2392811798027151,0.0816683820128723
0.239769508741088,0.0724886550063643
0.2402578376794608,0.0607417506296383
0.2407461666178337,0.0553413130767068
0.2412344955562066,0.0537026581283523
0.2417228244945795,0.0456235197597545
0.2422111534329524,0.027453906372269
0.2426994823713253,0.0034458227129966
0.2431878113096982,0.0136095233580097
0.2436761402480711,0.0187321185603245
0.244164469186444,0.0265537876805272
0.2446527981248168,0.0422120655863767
0.2451411270631897,0.0546986074658923
0.2456294560015626,0.0635254457135207
0.2461177849399355,0.0745266848415987
0.2466061138783084,0.0832880849685072
0.2470944428166813,0.0846617178886234
0.2475827717550542,0.0813679799192317
0.248071100693427,0.073716203519898
0.2485594296317999,0.0629283022294735
0.2490477585701728,0.0548001658317026
0.2495360875085457,0.0479502736333868
0.2500244164469186,0.040419244558023
0.2505127453852915,0.0321006357050269
0.2510010743236644,0.01751104962961
0.2514894032620373,0.0028526026683718
0.2519777322004102,0.0206016405363763
0.252466061138783,0.033578498845868
0.252954390077156,0.0455236584194366
0.2534427190155288,0.0558506940411342
0.2539310479539017,0.0621030644933973
0.2544193768922746,0.0673310638533906
0.2549077058306475,0.0747705345154156
0.2553960347690204,0.0798244668260988
0.2558843637073933,0.0768331292086811
0.2563726926457662,0.0700942490663011
0.2568610215841391,0.0667762525701356
0.2573493505225119,0.0622140161298869
0.2578376794608848,0.0483642271059035
0.2583260083992577,0.0317102120593906
0.2588143373376306,0.0204230917855155
0.2593026662760035,0.0080174454139595
0.2597909952143764,0.0089418477512072
0.2602793241527493,0.0208044361007079
0.2607676530911221,0.0261241898712939
0.261255982029495,0.0377165177853958
0.2617443109678679,0.05794075195181
0.2622326399062408,0.0727298159594561
0.2627209688446137,0.0769069996406882
0.2632092977829866,0.0785607801052107
0.2636976267213595,0.0813429373951437
0.2641859556597324,0.0814304403129241
0.2646742845981052,0.0769191118439051
0.2651626135364782,0.0716625558252014
0.265650942474851,0.0637516341749463
0.2661392714132239,0.05093025441824
0.2666276003515968,0.0414902361669203
0.2671159292899697,0.0351600020081995
0.2676042582283426,0.0245382781854318
0.2680925871667154,0.0076554611567026
0.2685809161050884,0.0147281681949803
0.2690692450434612,0.0317507009426223
0.2695575739818341,0.0376490575625713
0.270045902920207,0.0451688781826545
0.2705342318585799,0.0599631816316105
0.2710225607969528,0.0728346079663632
0.2715108897353257,0.0763445098652456
0.2719992186736986,0.0738282861489689
0.2724875476120715,0.072139070082506
0.2729758765504443,0.0705113076752957
0.2734642054888173,0.0664813869867777
0.2739525344271901,0.0605824125049246
0.274440863365563,0.0538434885735433
0.2749291923039359,0.0452955256040107
0.2754175212423088,0.0320147513087706
0.2759058501806817,0.0177129616665236
0.2763941791190546,0.0064476921876576
0.2768825080574275,0.0077764868867653
0.2773708369958003,0.0271078448806649
0.2778591659341732,0.044691763868842
0.2783474948725461,0.0572058524603791
0.278835823810919,0.0663592594533356
0.2793241527492919,0.0730658806177807
0.2798124816876648,0.0761710232936659
0.2803008106260377,0.0773158472861553
0.2807891395644106,0.079377830410384
0.2812774685027834,0.0780882171964151
0.2817657974411564,0.0703512906759628
0.2822541263795292,0.0610102785177452
0.2827424553179021,0.0528058429938419
0.283230784256275,0.0466297669481295
0.2837191131946479,0.0395833073186391
0.2842074421330208,0.0245877310087237
0.2846957710713937,0.00554304917498
0.2851841000097666,0.0092381945584187
0.2856724289481395,0.0192724500921021
0.2861607578865123,0.0302589177976176
0.2866490868248852,0.049069420771804
0.2871374157632581,0.0681277852324877
0.287625744701631,0.0757955080430104
0.2881140736400039,0.0767194176136969
0.2886024025783767,0.0777783902707074
0.2890907315167497,0.0809599262797657
0.2895790604551225,0.0848600031996405
0.2900673893934954,0.0826190094401332
0.2905557183318683,0.0729555820941927
0.2910440472702412,0.0604531931303071
0.2915323762086141,0.0467233018577475
0.292020705146987,0.0326318411742073
0.2925090340853599,0.0199794135027709
0.2929973630237328,0.0100571529408397
0.2934856919621056,0.0017096714600241
0.2939740209004786,0.020571994095842
0.2944623498388514,0.0356186628527514
0.2949506787772243,0.0404723211469565
0.2954390077155972,0.0492448944351472
0.2959273366539701,0.0637144941774869
0.296415665592343,0.0718011336808295
0.2969039945307158,0.073643198247537
0.2973923234690888,0.0740346700575559
0.2978806524074616,0.0713124723608693
0.2983689813458345,0.0649014563559781
0.2988573102842074,0.0602535106148016
0.2993456392225803,0.05719909978761
0.2998339681609532,0.047337397542733
0.3003222970993261,0.0343314297820803
0.300810626037699,0.0251519632499921
0.3012989549760719,0.0138912151286398
0.3017872839144447,0.0041562906636879
0.3022756128528177,0.0270312724394657
0.3027639417911905,0.043611008287904
0.3032522707295634,0.0456910937053959
0.3037405996679363,0.0486912418219294
0.3042289286063092,0.0608747080949651
0.3047172575446821,0.0690159122481977
0.3052055864830549,0.0740779423536225
0.3056939154214279,0.0821189552525664
0.3061822443598007,0.0846839424823454
0.3066705732981736,0.0791466693368555
0.3071589022365465,0.0715270470434942
0.3076472311749194,0.0630490876468697
0.3081355601132923,0.0509676175580772
0.3086238890516652,0.0388207104627606
0.3091122179900381,0.0307297324171612
0.309600546928411,0.0172661568382869
0.3100888758667838,0.0043464722896621
0.3105772048051567,0.022356613686422
0.3110655337435296,0.0354846485145095
0.3115538626819025,0.0486743009201825
0.3120421916202754,0.0595768441544372
0.3125305205586483,0.0681074684550907
0.3130188494970212,0.0765135500640996
0.313507178435394,0.0797926207305861
0.3139955073737669,0.0759787999321591
0.3144838363121398,0.0718817065111489
0.3149721652505127,0.0714877606662802
0.3154604941888856,0.0731971962789041
0.3159488231272585,0.0698755695100613
0.3164371520656314,0.0559972610105734
0.3169254810040043,0.0384225559904573
0.3174138099423771,0.0253568898168383
0.3179021388807501,0.0153985606685498
0.3183904678191229,0.0027185235553076
0.3188787967574958,0.0152636408137136
0.3193671256958687,0.0336767751701567
0.3198554546342416,0.0476176800468459
0.3203437835726145,0.058638410065033
0.3208321125109874,0.0688097016524836
0.3213204414493603,0.0783787835434406
0.3218087703877331,0.0847721695606754
0.322297099326106,0.0831147399697175
0.3227854282644789,0.0766347128354787
0.3232737572028518,0.0757575340341415
0.3237620861412247,0.0808848706854156
0.3242504150795976,0.0782457659053433
0.3247387440179705,0.0612527336059831
0.3252270729563434,0.0424307710360849
0.3257154018947162,0.0292410370738924
0.3262037308330892,0.0139040192323441
0.326692059771462,0.0042231057039465
0.3271803887098349,0.0196605145225378
0.3276687176482078,0.0324451876845676
0.3281570465865807,0.0418190007389195
0.3286453755249536,0.0491617755914328
0.3291337044633265,0.0580840524409127
0.3296220334016994,0.0674149039175995
0.3301103623400723,0.0763530557536363
0.3305986912784451,0.0829262263260938
0.331087020216818,0.0844115401772838
0.3315753491551909,0.0816607076716613
0.3320636780935638,0.0729235487222276
0.3325520070319367,0.0632811830570969
0.3330403359703096,0.0612322603143776
0.3335286649086825,0.0559998203199207
0.3340169938470553,0.0373527044182268
0.3345053227854282,0.0144575225902389
0.3349936517238011,0.0050676726977246
0.335481980662174,0.0213908841817616
0.3359703096005469,0.0333485508887563
0.3364586385389198,0.0390654372071249
0.3369469674772927,0.0412694737075337
0.3374352964156656,0.0471397444701113
0.3379236253540384,0.0556259291941092
0.3384119542924114,0.0613240526246911
0.3389002832307842,0.0699486782433366
0.3393886121691571,0.0816422007577267
0.33987694110753,0.0851279640163419
0.3403652700459029,0.0793438484517357
0.3408535989842758,0.0696680333218147
0.3413419279226486,0.0584058492779786
0.3418302568610216,0.047631272508161
0.3423185857993944,0.0356256741615156
0.3428069147377673,0.0212821720315016
0.3432952436761402,0.0067967425430791
0.3437835726145131,0.0103519265852907
0.344271901552886,0.0277756642356575
0.3447602304912589,0.0375586679468863
0.3452485594296318,0.0422791139942241
0.3457368883680047,0.0493339551823813
0.3462252173063775,0.0614267001669334
0.3467135462447505,0.0728784781110621
0.3472018751831233,0.0756115028183612
0.3476902041214962,0.0735117525018799
0.3481785330598691,0.0736574132023242
0.348666861998242,0.0750240275355831
0.3491551909366149,0.0742644976197831
0.3496435198749877,0.0668528535012714
0.3501318488133607,0.0522807510525772
0.3506201777517335,0.0397340900798617
0.3511085066901064,0.0312091089576717
0.3515968356284793,0.0196417517957484
0.3520851645668522,0.0030497982968628
0.3525734935052251,0.0183264532714435
0.353061822443598,0.0384175486444616
0.3535501513819709,0.0521050909268162
0.3540384803203438,0.063993941265079
0.3545268092587166,0.0720952380898424
0.3550151381970896,0.0755417048178826
0.3555034671354624,0.0821158957004919
0.3559917960738353,0.0860111722551896
0.3564801250122082,0.0792596378742619
0.3569684539505811,0.0702506793917221
0.357456782888954,0.0643211799065334
0.3579451118273268,0.0585972040015526
0.3584334407656998,0.0501001509855759
0.3589217697040726,0.0359452667688293
0.3594100986424455,0.0201428010274051
0.3598984275808184,0.0075116333354278
0.3603867565191913,0.0047268234641666
0.3608750854575642,0.0175098677922429
0.3613634143959371,0.0300727130117301
0.3618517433343099,0.0439826080806407
0.3623400722726829,0.058518436928574
0.3628284012110557,0.0705615470442463
0.3633167301494286,0.0774694072119375
0.3638050590878015,0.0809877658150676
0.3642933880261744,0.0823599312324963
0.3647817169645473,0.0780744558921755
0.3652700459029202,0.0687471192096283
0.3657583748412931,0.059922532280746
0.3662467037796659,0.0566059133725807
0.3667350327180388,0.0545420407091386
0.3672233616564117,0.043390733796872
0.3677116905947846,0.0271284045613696
0.3682000195331575,0.012549498267567
0.3686883484715304,0.0049955768046622
0.3691766774099033,0.0236688866490063
0.3696650063482762,0.0369857330420132
0.370153335286649,0.0465667008502291
0.370641664225022,0.0558362861866745
0.3711299931633948,0.0643588804627187
0.3716183221017677,0.0704776423049052
0.3721066510401406,0.0731444237367906
0.3725949799785135,0.0726267487010337
0.3730833089168864,0.0739067441269749
0.3735716378552593,0.0780406654581555
0.3740599667936322,0.0736197565995903
0.3745482957320051,0.0580338138480754
0.3750366246703779,0.0452579043933953
0.3755249536087508,0.0371016610012888
0.3760132825471237,0.0243602678213103
0.3765016114854966,0.0092962284209318
0.3769899404238695,0.0041774151102555
0.3774782693622424,0.0175166121387027
0.3779665983006153,0.0300795226574875
0.3784549272389881,0.0429085131235378
0.3789432561773611,0.0556610523706995
0.3794315851157339,0.0647736235013467
0.3799199140541068,0.0718824025375336
0.3804082429924797,0.0779340105933719
0.3808965719308526,0.0802533252189812
0.3813849008692255,0.0803800005100357
0.3818732298075984,0.0803297900573056
